,name,review,preprocessed_review
180,베스트인 시티 부산역,시설이 좋고 깨끗합니다방은 작습니다다만 투숙하는 동안 사전공지 없이 일방적으로 내부공사를 하였습니다 이러한 부분은 개선되시기를 바랍니다더보기,시설이 좋고 깨끗합니다 방은 작습니다 다만 투숙하는 동안 사전 공지 없이 일방적으로 내부 공사를 하였습니다 이러한 부분은 개선되시기를 바랍니다 
181,베스트인 시티 부산역,깨끗한 곳이었습니다밤에 창문을 열면 시끄럽습니다애어컨 잘됩니다조식은 토스트 쨈 버터 쥬스 우유 시리얼입니다이층 침대 사용하려고 갔는데프론트에서 바꿔줘서 아쉬웠습니다더보기,깨끗한 곳이었습니다 밤에 창문을 열면 시끄럽습니다 에어컨 잘 됩니다 조식은 토스트 쨈 버터 주스 우유 시리얼입니다 이층 침대 사용하려고 갔는데 프런트에서 바꿔줘서 아쉬웠습니다 
182,베스트인 시티 부산역,초량역에서 엄청 가깝고호텔앞에 버스정류장도 있어서 교통편은 괜찮은데세면대도 고장나있고세면대 물이 너무 약하게 나와요체크인도 늦게하고방바꾸기도 귀찮아서 그냥 잤어요욕조쪽 샤워대는 물이 잘 나와서 거기서 간단한 세면했어요직원분들도 친절하고다 좋았는데시설관리는 제대로 안하시나봐요화장실 냄새가 있다는 글을 그냥 지나쳐봤는데관리 좀 하셔야 할것 같습니다더보기,초량역에서 엄청 가깝고 호텔 앞에 버스정류장도 있어서 교통 편은 괜찮은데 세면대도 고장 나있고 세면대 물이 너무 약하게 나와요 체크인도 늦게 하고 방 바꾸기도 귀찮아서 그냥 잤어요 욕조 쪽 샤워 대는 물이 잘 나와서 거기서 간단한 세면했어요 직원분들도 친절하고다 좋았는데 시설관리는 제대로 안 하시나 봐요 화장실 냄새가 있다는 글을 그냥 지나쳐봤는데 관리 좀 하셔야 할 것 같습니다 
183,베스트인 시티 부산역,위치가 부산 곳곳 움직이기 편해요저희가 묵은곳은 2층 침대있는 비지니스룸 이었는데실용적이였어요 객실자체도 깔끔하구요1층에 편의점 있어서 편하게 이용했어요가성비가 너무 좋아서 그런지 가족단위 숙박객들도 여럿 보이시더라구요 혹시 또 부산가게 된다면 묵고싶어요더보기,위치가 부산 곳곳 움직이기 편해요 저희가 묵은 곳은 2층 침대 있는 비즈니스룸이었는데 실용적이었어요 객실 자체도 깔끔하고요 1층에 편의점 있어서 편하게 이용했어요 구성비 가 너무 좋아서 그런지 가족단위 숙박객들도 여럿 보이시더라고요 혹시 또 부산 가게 된다면 묵고 싶어요 
184,베스트인 시티 부산역,친구랑 부산에 놀러갔다가 1박 하게 됐었는데 둘 다 만족했던 숙소입니다❣침구류도 깨끗했고 친절하셨어요 다음에 가도 또 이용할것같아요지하철역에서 넘넘 가깝고 좋습니다더보기,친구랑 부산에 놀러 갔다가 1박 하게 됐었는데 둘 다 만족했던 숙소입니다❣침구류도 깨끗했고 친절하셨어요 다음에 가도 또 이용할 것 같아요 지하철역에서 넘넘 가깝고 좋습니다 
185,베스트인 시티 부산역,조아요조앚조아조아쪼아쪼아쪼아쪼아 쪼아쪼아쪼아쪼아 쪼아쪼아쪼아쪼아더보기,조아요조앚조아조아쪼아쪼아쪼아쪼아 쪼아쪼아쪼아쪼아 쪼아 쪼아 쪼아 쪼아 
186,베스트인 시티 부산역,방 안에는 모기가 들끓고 에어컨 내부는 시커멓고애초에 다른 방에는 욕실 사진이 있는데랜덤배정으로 걸린 스탠다드 트윈은 욕조가 없었음스탠다드 트윈에 욕실 사진이 없는데 다른 방에는 욕실 사진이 있고 안에 욕조가 비치되어 있음숙소는 욕조가 있어야하는지라믿고 예약했는데 뒤통수 맞은 느낌체크인이 빠르고 역에서 가깝다는 걸 빼면장점을 찾을 수 없었음더보기,방 안에는 모기가 들끓고 에어컨 내부는 시커멓고 애초에 다른 방에는 욕실 사진이 있는데 랜덤 배정으로 걸린 스탠더드 트윈은 욕조가 없었음 스탠더드 트윈에 욕실 사진이 없는데 다른 방에는 욕실 사진이 있고 안에 욕조가 비치되어 있음 숙소는 욕조가 있어야 하는지라 믿고 예약했는데 뒤통수 맞은 느낌 체크인이 빠르고 역에서 가깝다는 걸 빼면 장점을 찾을 수 없었음 
187,베스트인 시티 부산역,무료로 업그레이드도 해주시고 다 좋았는데화장실 바닥이 미끌미끌 열매를 먹었는지아주 미끄럽고 11시 반쯤 청소하시는 아주머니가문을 갑자기 열어서 좀 많이 당황했습니다위치가 편해서 앞으로도 갈거지만 해당 부분은아쉽네요더보기,무료로 업그레이드도 해주시고 다 좋았는데 화장실 바닥이 미끌미끌 열매를 먹었는지 아주 미끄럽고 11시 반쯤 청소하시는 아주머니가 문을 갑자기 열어서 좀 많이 당황했습니다 위치가 편해서 앞으로도 갈 거지만 해당 부분은 아쉽네요 
188,베스트인 시티 부산역,초량역에서 바로 앞이라 접근성 자체가 참 좋아요 부산역에서도 조금만 걸으면 바로라 새벽에 늦게 부산에 와서 잘 쉬었습니다 가격대비 시설은 괜찮은 것 같습니다 다만 체크아웃이 12인데 9시 30분쯤  노크 한번하고 바로 벌컥 문을 열더니 사람있는거 보고 문닫고 가시거라구요 청소하시는 분이신거 같은데  그 시간에 자고 있다가 너무 놀랬는데 열시반쯤에는 아예 노크도 없이 문을 여시더군요 아니 한번은 그렇다쳐도 두번은 이해가 안됩니다 가격대비 나쁘지 않지만 어이가 없어서 다시 갈지는 모르겠네요 청소하시는 분이 오신지 얼마안되셔서 잘 모르고 그런거 같다고 프런트에서 말씀하셨는데 그정도 교육은 기본인거 같구요 다른분들은 그런 당황함 안 받으셨으면 좋겠네요더보기,초량역에서 바로 앞이라 접근성 자체가 참 좋아요 부산역에서도 조금만 걸으면 바로라 새벽에 늦게 부산에 와서 잘 쉬었습니다  구성비  시설은 괜찮은 것 같습니다 다만 체크아웃이 12인데 9시 30분쯤  노크 한 번하고 바로 벌컥 문을 열더니 사람 있는 거 보고 문 닫고 가시거라고요 청소하시는 분이신 거 같은데  그 시간에 자고 있다가 너무 놀랐는데 열시 반쯤에는 아예 노크도 없이 문을 여시더군요 아니 한 번은 그렇다 쳐도 두 번은 이해가 안 됩니다  구성비  나쁘지 않지만 어이가 없어서 다시 갈지는 모르겠네요 청소하시는 분이 오신지 얼마 안 되셔서 잘 모르고 그런 거 같다고 프런트에서 말씀하셨는데 그 정도 교육은 기본인 거 같고요 다른 분들은 그런 당황함 안 받으셨으면 좋겠네요 
189,베스트인 시티 부산역,1위치  초량역 3번출구에서 걸어서 23분거리2직원  아주친절3방   크기  아주 큼직원분이 업그레이드 해주심   청결도  깨끗함   기타       드레스룸처럼 공간이 따로 있어서 좋았음       옷장  금고  옷걸이 많음4욕실    욕조  2인용 아주 큼   수압  아주 강함   온수  아주 잘나옴5주차   주차타워 사용살짝 불편 다음에 부산가면 다시 투숙 할께요더보기,1위치  초량역 3번 출구에서 걸어서 23분 거리 2직원  아주 친절 3방   크기  아주 큼직원 분이 업그레이드해주심   청결도  깨끗함   기타       드레스룸처럼 공간이 따로 있어서 좋았음       옷장  금고  옷걸이 많음 4욕실    욕조  2인용 아주 큼   수압  아주 강함   온수  아주 잘 나옴 5주 차   주차타워 사용 살짝 불편 다음에 부산 가면 다시 투숙할게요 
190,베스트인 시티 부산역,오전이랑 오후에 계시는 프론트 직원분들도 너무 친절하셨구처음으로 뚜벅이 여행이였는데 전철역 바로 앞이라 너무 편했어요1층에 편의점 있어서 편했구요 전체평점 별 하나 뺀 이유는 2층방이였는데 창문밖이 흡연구역이였어요흡연자였지만 아침에 창문을 삐집고 냄새가 계속 들어오구 중국분들이 그앞에서 계속 시끄럽게 하셔서게다가 2층이다보니 아침시간엔 전층에서 씻으니 하수구냄새 올라왔어요연박하기엔 안좋은 방이랄까 환풍기는 너무 약하고 창문 열기엔 흡연구역이고그점 빼고는 깨끗하고 친절해서 좋아요더보기,오전이랑 오후에 계시는 프런트 직원분들도 너무 친절하셨고 처음으로 뚜벅이 여행이었는데 전철역 바로 앞이라 너무 편했어요 1층에 편의점 있어서 편했고요 전체 평점 별 하나 뺀 이유는 2층 방이였는데 창문 밖이 흡연구역이었어요 흡연자였지만 아침에 창문을 비집고 냄새가 계속 들어오고 중국 분들이 그 앞에서 계속 시끄럽게 하셔서 게다가 2층이다 보니 아침 시간엔 전층에서 씻으니 하수구 냄새 올라왔어요 면박하기엔 안 좋은 방이랄까 환풍기는 너무 약하고 창문 열기엔 흡연구역이고 그 점 빼고는 깨끗하고 친절해서 좋아요 
191,베스트인 시티 부산역,감기때문에 급하게 예약했습니다특별히 객실 업그레이드를 해주셨지만업그레이드 된 객실에서도 곰팡이가 심해서 여러번 객실 변경이 되는 과정이 있었습니다그 과정속에서 끝까지 친절한 서비스 마인드에기분 상하는 일 없이 체크인 할 수 있었고객실도 생각보다 아늑해서 편하게 숙박할 수있었습니다더보기,감기 때문에 급하게 예약했습니다 특별히 객실 업그레이드를 해주셨지만 업그레이드된 객실에서도 곰팡이가 심해서 여러 번 객실 변경이 되는 과정이 있었습니다 그 과정 속에서 끝까지 친절한 서비스 마인드에 기분 상하는 일 없이 체크인할 수 있었고 객실도 생각보다 아늑해서 편하게 숙박할 수 있었습니다 
192,베스트인 시티 부산역,초량역에서 엄청 가까웠어요생각보다 좁지 않았어요바디워시 샴프 린스 일회용품이 아니라 통에 담겨져있어요냉장고에 머리카락이추가로 주셨던 이불에 머리카락이 있어서 바꿔달라 했는데 그냥 덮으라며 한소리 들었네요더보기,초량역에서 엄청 가까웠어요 생각보다 좁지 않았어 요보 디워 시 샴푸 린스 일회용품이 아니라 통에 담겨있어요 냉장고에 머리카락이 추가로 주셨던 이불에 머리카락이 있어서 바꿔달라 했는데 그냥 덮으라며 한소리 들었네요 
193,베스트인 시티 부산역,2년전에 묵었다가 2년후에 묵었는데우연찮게 똑같은 방으로 숙박을 했는데요샤워타월도 없고 세면대 물도 안빠지고로션스킨도 없고 2년전에는 이것저것 다 기본물품이 있었는데 2년후 묵은 지금은 아쉬운게 참 많네요바로 앞은 차도라 진심 너무 시끄러워서 잠도 깨고그냥 이것저것 아쉬웠습니다 더보기,2년 전에 묵었다가 2년 후에 묵었는데 우연찮게 똑같은 방으로 숙박을 했는데요 샤워타월도 없고 세면대 물도 안 빠지고 로션 스킨도 없고 2년 전에는 이것저것 다 기본 물품이 있었는데 2년 후 묵은 지금은 아쉬운 게 참 많네요 바로 앞은 차도라 진심 너무 시끄러워서 잠도 깨고 그냥 이것저것 아쉬웠습니다 
194,베스트인 시티 부산역,부산여행중 앱보고 방문했어요으하사진보다 좀 좁은감있었지만편히쉬기엔 좋았답니다근데 내부 인테리어좀 정비해야겠어요노후화된건가 부식되있던뎅에어컨 냄새도 조곰 나는편이었답니다잘쉬었다가요아 역근처고 버스정류장 근처라 이동하기편했어요더보기,부산 여행 중 앱 보고 방문했어요 으 하사 진보다 좀 좁은 감 있었지만 편히 쉬기엔 좋았답니다 근데 내부 인테리어 좀 정비해야겠어요 노후화된 건가 부식돼있던데 에어컨 냄새도 조금 나는 편이었답니다 잘 쉬었다가 요 아 역 근처고 버스정류장 근처라 이동하기 편했어요 
195,베스트인 시티 부산역,교통 접근성이 정말 좋았어요 초량역 바로옆에있어서 부산역이서 내리자마자 5분도안걸어서 바로옆에 초량역이있는데 바로앞에 초량역있고 호텔 문 나오자마자 바로앞에 버스정류장있고 정말 엄청 편하게 부산여행했습니다 침대도 2개라 같이여행간 친구랑 편하기 지낼수있었고 화장실도 넓고 깨끗하고 다좋았습니다 금고도 있고 옷장이랑 있을거다있더라구요단 객실이 왜이리 어두운지 불을다켜도 너무어두워서 화장하기힘들었습니다  블라인드걷어서 햇빛쫌 들어오면 한낯엔 괜찮았어요 그리고 조식도 78천원이면 뷔페먹을수있지만 뷔페는안가봐서 모르겠고 호텔로비에 마사지샵이랑 고로케판매하는 카페 연결되어있구 호텔바로앞에 편의점이랑 식당가에요  다음에 또올거에요 정말좋아요더보기,교통 접근성이 정말 좋았어요 초량역 바로 옆에 있어서 부산역이 서 내리자마자 5분도 안 걸어서 바로 옆에 초량역이 있는데 바로 앞에 초량역 있고 호텔 문 나오자마자 바로 앞에 버스정류장 있고 정말 엄청 편하게 부산 여행했습니다 침대도 2개라 같이 여행 간 친구랑 편하기 지낼 수 있었고 화장실도 넓고 깨끗하고 다 좋았습니다 금고도 있고 옷장이랑 있을 거 다 있더라고요 단 객실이 왜 이리 어두운지 불을 다 켜도 너무 어두워서 화장하기 힘들었습니다  블라인드 걷어서 햇빛 좀 들어오면 한낮엔 괜찮았어요 그리고 조식도 78천 원이면 뷔페 먹을 수 있지만 뷔페는 안 가봐서 모르겠고 호텔 로비에 마사지숍이랑 크로켓 판매하는 카페 연결되어 있고 호텔 바로 앞에 편의점이랑 식당가에요  다음에 또 올 거예요 정말 좋아요 
